,vtec,vtec_dt,vtec_dt2,gvtec1,gvtec1_dt,gvtec2,gvtec2_dt,gvtec3,gvtec3_dt,s4,state_night,state_dawn,state_day_shift,vm1,vd1,vm2,vd2,gvtec1_dt_lag_9,gvtec2_dt_lag_20,vtec_dt_lag_3,vtec_i/vtec_i-1,roti_3,roti_5,roti_7,roti_9,roti_11,roti_13,gvtec1/gvtec2,gvtec1_dt/gvtec2_dt,doy,ut
2013-12-01 23:20:00,45.53216534788576,1.024321025914572,-0.010649896598488978,-5.657656946882035,-0.03226642911840811,19.238636136973817,2.1992563460295593,-2.7214455354520077,0.12490340347444619,0.1295060078112998,1.0,0.0,0.0,38.98365684965422,1.8034812447738857,41.632905033231204,3.426693863590855,-2.8365459737550305,4.827522046288131,3.181798480168368,1.0280055075395587,0.18928472435910748,0.39509413539324334,0.6122991046382974,0.7957243984807086,0.9218735574420066,0.9851859178363135,-0.29407786012485854,-0.014671518023199296,1.0,84000.0
2013-12-01 23:30:00,46.415469980332475,0.7019249718292574,-0.3223960540853146,-5.31816852304048,0.12190829046516134,21.09346570776266,1.4151232502649103,-2.211206518777088,0.37049805134995817,0.15212426246332028,1.0,0.0,0.0,38.98365684965422,1.8034812447738857,41.632905033231204,3.426693863590855,-2.868826985064957,7.097862724675551,3.2069720284522347,1.019399574470001,0.4755051059404004,0.7039884533804358,0.8743080806664499,0.979349070963273,1.0231065153125634,1.0220915729953495,-0.25212397984857116,0.08614676526750598,1.0,84600.0
2013-12-01 23:40:00,46.54391499292573,0.08829340111584208,-0.6136315707134152,-5.213436877343656,-0.058161665754593146,21.161247375663756,-0.058676891509254175,-1.691181208970438,0.3824145731169924,0.1849100859630983,1.0,0.0,0.0,38.98365684965422,1.8034812447738857,41.632905033231204,3.426693863590855,-2.981917917912365,7.905873342501339,2.252162649241292,1.0027672888510593,0.6546036173751157,0.9012389830873385,1.0274990858691482,1.063513609362554,1.0467289905801094,1.0117843380282747,-0.24636718170684532,0.9912192731855987,1.0,85200.0
2013-12-01 23:50:00,45.838890789389865,-0.6064445610665422,-0.6947379621823843,-5.707471771813554,-0.49617045419240635,19.166056153636173,-1.7344996518667049,-1.4587097161896319,0.1617893313877967,0.2184059960373686,1.0,0.0,0.0,38.98365684965422,1.8034812447738857,41.632905033231204,3.426693863590855,-3.3693888368809333,7.028772435619052,0.3067254415041063,0.984852494603365,0.6226584254446182,0.8779122220998329,1.0100447671113857,1.0381223298608304,1.014371738123253,0.9796760136068949,-0.2977906214018232,0.28605970238069367,1.0,85800.0
2013-12-02 00:00:00,44.52855530736652,-1.1541258116710418,-0.5476812506044998,-6.791370929857488,-0.9507059144757649,15.673811892925626,-2.96060838649671,-1.6696988638892152,-0.17246180652210585,0.24711380727392693,0.0,1.0,0.0,38.98365684965422,1.8034812447738857,41.632905033231204,3.426693863590855,-3.970941698974136,5.198399887082703,-1.8869146729659576,0.9714143283256181,0.4169042594422462,0.6407318005785233,0.8135525648794537,0.9112369321142476,0.9402697218749145,0.9332398282509511,-0.43329414543521305,0.32111842917554384,2.0,0.0
2013-12-02 00:10:00,42.94414185914984,-1.424767895392207,-0.270642083721165,-8.18384270036907,-1.1601339729578468,11.798904675520536,-3.2280273622093425,-2.249434080437712,-0.42504138326542495,0.2611704587079803,0.0,1.0,0.0,38.98365684965422,1.8034812447738857,41.632905033231204,3.426693863590855,-4.583543848594315,3.657089325088533,-3.5997731337758907,0.9644180360831387,0.1470692821602488,0.32743920503370033,0.5328441104542512,0.7067506327206637,0.8151804717540133,0.8651351502466474,-0.6936103753213873,0.35939409514912607,2.0,600.0
2013-12-02 00:20:00,41.40298363980569,-1.3892104147886606,0.03555748060354632,-9.434229924484061,-0.8971726241858455,8.902437604846593,-2.3431918668805336,-2.8788277116130567,-0.3905703565137608,0.25082294758400403,0.0,1.0,0.0,38.98365684965422,1.8034812447738857,41.632905033231204,3.426693863590855,-4.921984151636899,3.698643039909392,-4.435907149584175,0.9641124923534644,0.1716679082307515,0.2636368251857821,0.35915931645136473,0.4874168528101688,0.6338342671025334,0.7624123769621062,-1.059735585155683,0.38288483195370676,2.0,1200.0
2013-12-02 00:30:00,40.24876456574445,-1.1112504844218756,0.2779599303667851,-9.807484484244915,0.003261850735904474,8.201910610922997,-0.5439605348904749,-3.048414140447497,0.05498912285462811,0.22897699255940998,0.0,1.0,0.0,38.98365684965422,1.8034812447738857,41.632905033231204,3.426693863590855,-4.491362410687711,6.224949021533922,-4.279790741622065,0.9721223213258585,0.3110166332799489,0.38174557801066417,0.3697281941162871,0.35138851583638214,0.4445852971956122,0.6313329831832135,-1.1957560804410223,-0.00599648416876647,2.0,1800.0
2013-12-02 00:40:00,39.58478131286632,-0.7683095573799502,0.3429409270419254,-8.435722782899099,1.465922205424658,10.061947269958267,1.4888639133702988,-2.2430853878348747,0.8357559271320405,0.22425421124526201,0.0,1.0,0.0,38.98365684965422,1.8034812447738857,41.632905033231204,3.426693863590855,-2.6987083347958274,11.066785472598648,-3.3593605462835185,0.9835030153088663,0.28029802135937343,0.36686666877411334,0.37264935820339756,0.33382460089765065,0.36481373627959895,0.5185314068718169,-0.8383787508095425,0.9845911317081302,2.0,2400.0
2013-12-02 00:50:00,39.147023539217244,-0.555729786226263,0.2125797711536871,-5.065164597988127,3.0136153490289432,13.649257040046768,2.929907162470676,-0.36366254674314324,1.619285490482785,0.2510970303038931,0.0,1.0,0.0,38.98365684965422,1.8034812447738857,41.632905033231204,3.426693863590855,0.5924923488939084,16.68281789041846,-2.255960100588446,0.9889412607792584,0.12404995294095239,0.22806394638958333,0.31729856129868644,0.37906220616399144,0.4207129211830384,0.4590514840451889,-0.371094527938553,1.028570252201329,2.0,3000.0
2013-12-02 01:00:00,38.68837436522157,-0.5512381158195482,0.004491670406714858,-0.49107637128188114,3.9742165072717537,17.52575422920809,3.2743013041326723,2.0145673842802894,1.974338535652548,0.2978961848425839,0.0,1.0,0.0,38.98365684965422,1.8034812447738857,41.632905033231204,3.426693863590855,4.827092151758599,20.987883943091745,-1.5603902005228818,0.9882839324032847,0.10915026000436052,0.22239987758613206,0.3562386562541428,0.4543564365664966,0.47322899648645145,0.4356612280804086,-0.028020270332415283,1.2137601699195124,2.0,3600.0
